well_id,timestamp,SPM,dynamometer_area,max_rod_weight,min_rod_weight,pump_fillage,anomaly,estado
NK-68,2026-01-04 03:00:00,4.9806,15429.6536,4662.2248,3097.3393,64.9007,1,NORMAL
NK-68,2026-01-04 04:00:00,4.9834,15226.9941,4651.4143,3115.7097,65.6776,1,NORMAL
NK-68,2026-01-04 05:00:00,4.9772,14927.5497,4595.7739,3134.9873,65.5425,1,NORMAL
NK-68,2026-01-04 06:00:00,4.9862,15387.9572,4665.7023,3128.1078,64.9659,1,NORMAL
NK-68,2026-01-04 07:00:00,4.9868,14937.1675,4631.5319,3104.748,64.2572,1,NORMAL
NK-68,2026-01-04 08:00:00,4.9827,15213.3638,4644.4592,3117.9021,65.2131,1,NORMAL
NK-68,2026-01-04 09:00:00,4.9848,15923.8787,4649.5999,3060.0693,65.1521,1,NORMAL
NK-68,2026-01-04 10:00:00,4.982,15577.0523,4626.0888,3106.7891,65.7152,1,NORMAL
NK-68,2026-01-04 11:00:00,4.9841,15563.2368,4617.3194,3109.1327,65.2369,1,NORMAL
NK-68,2026-01-04 12:00:00,4.9827,15847.212,4610.7423,3078.3641,65.3403,1,NORMAL
NK-68,2026-01-04 13:00:00,4.9779,15770.8853,4658.8229,3073.8282,65.6747,1,NORMAL
NK-68,2026-01-04 14:00:00,4.9827,15820.7616,4604.5811,3087.7005,65.0881,1,NORMAL
NK-68,2026-01-04 15:00:00,4.9844,15901.862,4631.3807,3061.1655,67.5421,1,NORMAL
NK-68,2026-01-04 16:00:00,4.9848,15191.8081,4662.376,3128.5992,66.3105,1,NORMAL
NK-68,2026-01-04 17:00:00,5.0004,15148.5894,4627.9032,3121.7576,64.6917,1,NORMAL
NK-68,2026-01-04 18:00:00,4.9793,15099.542,4611.7251,3102.102,65.4887,1,NORMAL
NK-68,2026-01-04 19:00:00,4.9841,14824.9907,4610.44,3122.3624,64.7061,1,NORMAL
NK-68,2026-01-04 20:00:00,4.982,14926.1875,4606.8868,3097.6417,65.1716,1,NORMAL
NK-68,2026-01-04 21:00:00,4.9808,14526.0758,4600.7067,3158.4039,66.1189,1,NORMAL
NK-68,2026-01-04 22:00:00,4.9851,14821.7011,4599.9318,3131.7366,65.9834,1,NORMAL
NK-68,2026-01-04 23:00:00,4.9855,14619.8037,4543.9134,3127.881,64.7877,1,NORMAL
NK-68,2026-01-05 00:00:00,4.9806,14742.4769,4556.8407,3116.9571,65.8886,1,NORMAL
NK-68,2026-01-05 01:00:00,4.982,14583.9536,4568.5585,3135.0629,64.804,1,NORMAL
NK-68,2026-01-05 02:00:00,4.9858,14772.2036,4576.4207,3122.7782,64.9703,1,NORMAL
NK-68,2026-01-05 03:00:00,4.9841,14885.254,4599.327,3110.569,65.0655,1,NORMAL
NK-68,2026-01-05 04:00:00,4.9827,14954.7321,4559.1087,3129.393,65.4947,1,NORMAL
NK-68,2026-01-05 05:00:00,4.9813,15008.7975,4625.0304,3116.4657,64.9021,1,NORMAL
NK-68,2026-01-05 06:00:00,4.9844,14964.2676,4577.2901,3111.0604,65.2354,1,NORMAL
NK-68,2026-01-05 07:00:00,4.9889,15025.574,4619.8519,3130.4892,65.5312,1,NORMAL
NK-68,2026-01-05 08:00:00,4.9875,15132.3319,4607.6428,3087.8895,65.2978,1,NORMAL
NK-68,2026-01-05 09:00:00,4.9834,15174.2833,4596.9835,3063.4713,64.609,1,NORMAL
NK-68,2026-01-05 10:00:00,4.9953,14931.9623,4587.2313,3116.2389,64.2654,1,NORMAL
NK-68,2026-01-05 11:00:00,5.0075,15117.4118,4597.8906,3084.8656,63.9918,1,NORMAL
NK-68,2026-01-05 12:00:00,4.991,15220.1269,4643.0984,3098.8513,64.6575,1,NORMAL
NK-68,2026-01-05 13:00:00,4.9827,15409.4135,4593.5815,3068.5363,65.6681,1,NORMAL
NK-68,2026-01-05 14:00:00,5.0009,15419.2244,4629.5663,3079.7249,64.2536,1,NORMAL
NK-68,2026-01-05 15:00:00,4.9827,15028.2782,4589.8016,3103.9542,64.0118,1,NORMAL
NK-68,2026-01-05 16:00:00,5.0038,15372.4734,4635.1606,3102.48,63.3455,1,NORMAL
NK-68,2026-01-05 17:00:00,4.9855,15126.3554,4591.8428,3099.8341,64.991,1,NORMAL
NK-68,2026-01-05 18:00:00,5.0032,15072.0802,4583.0734,3120.0188,62.996,1,NORMAL
NK-68,2026-01-05 19:00:00,4.982,15342.9616,4600.3098,3076.9656,65.2057,1,NORMAL
NK-68,2026-01-05 20:00:00,4.9841,15364.4353,4586.2485,3101.3838,64.4787,1,NORMAL
NK-68,2026-01-05 21:00:00,5.0059,15402.4657,4588.592,3074.3952,63.8058,1,NORMAL
NK-68,2026-01-05 22:00:00,4.9858,15606.9798,4620.4189,3051.7157,64.9936,1,NORMAL
NK-68,2026-01-05 23:00:00,5.0111,15356.8433,4614.1443,3105.4283,62.8021,1,NORMAL
NK-68,2026-01-06 00:00:00,4.9855,15685.2707,4594.6399,3077.6082,65.3618,1,NORMAL
NK-68,2026-01-06 01:00:00,4.9831,15419.7631,4596.4921,3106.1087,64.8681,1,NORMAL
NK-68,2026-01-06 02:00:00,4.9834,15407.9907,4613.7663,3088.1919,65.0034,1,NORMAL
NK-68,2026-01-06 03:00:00,4.9803,15409.0515,4604.3543,3075.0756,64.2381,1,NORMAL
NK-68,2026-01-06 04:00:00,4.982,15500.6352,4661.0152,3089.7795,64.8246,1,NORMAL
NK-68,2026-01-06 05:00:00,4.991,15278.7875,4621.0993,3082.9,64.01,1,NORMAL
NK-68,2026-01-06 06:00:00,4.9834,15448.4104,4595.6983,3078.5909,65.2582,1,NORMAL
NK-68,2026-01-06 07:00:00,4.9848,15217.457,4604.3165,3074.8866,64.33,1,NORMAL
NK-68,2026-01-06 08:00:00,4.9806,15682.1339,4626.3912,3056.8942,65.3611,1,NORMAL
NK-68,2026-01-06 09:00:00,4.9813,15602.4913,4602.9935,3090.7623,65.0959,1,NORMAL
NK-68,2026-01-06 10:00:00,4.9813,14850.1904,4566.2905,3194.6344,82.3822,1,NORMAL
NK-68,2026-01-06 11:00:00,4.9803,18039.1395,4605.0725,3007.9821,77.8438,1,NORMAL
NK-68,2026-01-06 12:00:00,4.9813,15916.926,4594.6399,3116.6169,69.7715,1,NORMAL
NK-68,2026-01-06 13:00:00,4.9862,16125.9396,4609.5328,3094.013,68.2169,1,NORMAL
NK-68,2026-01-06 14:00:00,4.9848,15375.6815,4663.7368,3079.8761,66.4916,1,NORMAL
NK-68,2026-01-06 15:00:00,5.0169,15192.2862,4610.9691,3116.9949,64.0289,1,NORMAL
NK-68,2026-01-06 16:00:00,4.9841,15182.1082,4607.1136,3107.9987,65.5226,1,NORMAL
NK-68,2026-01-06 17:00:00,4.9793,14826.5569,4597.3614,3134.9873,64.5235,1,NORMAL
NK-68,2026-01-06 18:00:00,4.9841,14955.4,4554.9886,3137.7088,64.3765,1,NORMAL
NK-68,2026-01-06 19:00:00,4.9875,15089.1161,4590.1418,3133.9667,64.806,1,NORMAL
NK-68,2026-01-06 20:00:00,4.9813,15230.2395,4641.8133,3120.2456,64.4512,1,NORMAL
NK-68,2026-01-06 21:00:00,5.0039,15352.6613,4590.86,3104.0676,62.8095,1,NORMAL
NK-68,2026-01-06 22:00:00,4.9848,15314.1234,4612.0275,3103.6896,64.1794,1,NORMAL
NK-68,2026-01-06 23:00:00,4.9862,15544.446,4569.2389,3074.2062,63.7391,1,NORMAL
NK-68,2026-01-07 00:00:00,4.9799,15109.7698,4620.7213,3110.4178,64.8419,1,NORMAL
NK-68,2026-01-07 01:00:00,4.9975,15308.2491,4620.8725,3099.0025,63.8406,1,NORMAL
NK-68,2026-01-07 02:00:00,4.982,15262.5374,4599.705,3101.1948,63.8773,1,NORMAL
NK-68,2026-01-07 03:00:00,4.9851,15124.6522,4603.7117,3109.7374,64.6879,1,NORMAL
NK-68,2026-01-07 04:00:00,4.9882,15230.8822,4608.0964,3085.9996,64.7296,1,NORMAL
NK-68,2026-01-07 05:00:00,4.9848,15276.4015,4597.8906,3093.4082,64.4997,1,NORMAL
NK-68,2026-01-07 06:00:00,5.0017,15131.2855,4589.0456,3114.5001,63.2197,1,NORMAL
NK-68,2026-01-07 07:00:00,4.982,14678.2201,4575.6647,3138.9184,63.4548,1,NORMAL
NK-68,2026-01-07 08:00:00,4.9813,15065.5316,4575.3623,3106.2599,64.6048,1,NORMAL
NK-68,2026-01-07 09:00:00,4.9813,14781.3657,4565.6857,3218.788,60.6933,1,NORMAL
NK-68,2026-01-07 10:00:00,4.9862,15394.2222,4608.6256,3085.7728,66.0199,1,NORMAL
NK-68,2026-01-07 11:00:00,4.982,15187.3587,4598.3064,3114.5001,65.0491,1,NORMAL
NK-68,2026-01-07 12:00:00,4.991,15247.2639,4624.5768,3098.0953,64.3669,1,NORMAL
NK-68,2026-01-07 13:00:00,5.0115,15188.107,4557.6723,3104.2566,63.3002,1,NORMAL
NK-68,2026-01-07 14:00:00,4.9875,15059.7498,4569.5791,3131.3586,63.2262,1,NORMAL
NK-68,2026-01-07 15:00:00,4.9793,15084.7669,4661.7334,3092.3876,64.257,1,NORMAL
NK-68,2026-01-07 16:00:00,5.0089,15114.5549,4608.0208,3073.0723,63.5788,1,NORMAL
NK-68,2026-01-07 17:00:00,4.9875,15172.3562,4579.2934,3117.6753,64.8195,1,NORMAL
NK-68,2026-01-07 18:00:00,4.9848,15030.5745,4597.1724,3099.9853,63.7439,1,NORMAL
NK-68,2026-01-07 19:00:00,4.9844,15236.1542,4599.7428,3105.4661,62.9042,1,NORMAL
NK-68,2026-01-07 20:00:00,5.0146,15193.5371,4644.0056,3099.9475,62.9018,1,NORMAL
NK-68,2026-01-07 21:00:00,4.9862,15100.5422,4614.2955,3105.9575,63.7187,1,NORMAL
NK-68,2026-01-07 22:00:00,4.9834,15060.4023,4623.8965,3112.3078,64.154,1,NORMAL
NK-68,2026-01-07 23:00:00,4.9862,15116.9264,4614.9003,3133.1729,64.5626,1,NORMAL
NK-68,2026-01-08 00:00:00,4.9862,15232.6556,4585.8705,3122.6648,64.9345,1,NORMAL
NK-68,2026-01-08 01:00:00,4.9834,15058.1482,4639.3185,3090.8379,64.2619,1,NORMAL
NK-68,2026-01-08 02:00:00,4.999,14968.678,4604.4677,3090.9891,63.3828,1,NORMAL
NK-68,2026-01-08 03:00:00,4.9837,14927.617,4583.4136,3118.7714,63.4871,1,NORMAL
NK-68,2026-01-08 04:00:00,4.9848,15059.9822,4593.1279,3097.0369,64.9473,1,NORMAL
NK-68,2026-01-08 05:00:00,4.9844,15376.8456,4604.9591,3124.5547,64.4741,1,NORMAL
NK-68,2026-01-08 06:00:00,4.9827,15013.8521,4601.9729,3104.5968,63.6546,1,NORMAL
NK-68,2026-01-08 07:00:00,4.9841,15051.1205,4599.1002,3066.4952,63.7774,1,NORMAL
NK-68,2026-01-08 08:00:00,4.9841,15080.5329,4620.8725,3101.0436,62.6496,1,NORMAL
NK-68,2026-01-08 09:00:00,5.0003,15247.3695,4657.1597,3110.3422,62.7452,1,NORMAL
NK-68,2026-01-08 10:00:00,4.9882,15278.2534,4624.5768,3102.4044,63.2836,1,NORMAL
NK-68,2026-01-08 11:00:00,4.9848,15359.2572,4587.1557,3123.4207,63.9455,1,NORMAL
NK-68,2026-01-08 12:00:00,5.0009,15356.1777,4618.2266,3106.1843,62.8692,1,NORMAL
NK-68,2026-01-08 13:00:00,4.9868,15616.9333,4663.0564,3092.501,63.3786,1,NORMAL
NK-68,2026-01-08 14:00:00,4.9848,15324.9961,4665.7779,3100.4388,63.5416,1,NORMAL
NK-68,2026-01-08 15:00:00,4.9813,15265.0482,4626.5424,3094.5422,63.7423,1,NORMAL
NK-68,2026-01-08 16:00:00,4.983,15603.977,4606.8112,3085.546,64.5453,1,NORMAL
NK-68,2026-01-08 17:00:00,4.9875,15341.2848,4645.3664,3108.5279,63.8349,1,NORMAL
NK-68,2026-01-08 18:00:00,4.9844,15398.6647,4601.7839,3114.2355,63.9737,1,NORMAL
NK-68,2026-01-08 19:00:00,4.9931,15253.9743,4651.4899,3079.3469,62.3172,1,NORMAL
NK-68,2026-01-08 20:00:00,4.9824,15398.7642,4599.7428,3087.9273,64.9972,1,NORMAL
NK-68,2026-01-08 21:00:00,4.9855,15513.3241,4655.8746,3129.3174,63.4945,1,NORMAL
NK-68,2026-01-08 22:00:00,4.9834,15283.8777,4586.5509,3081.8417,64.1295,1,NORMAL
NK-68,2026-01-08 23:00:00,4.9803,15493.4902,4617.8864,3099.1537,65.0402,1,NORMAL
NK-68,2026-01-09 00:00:00,4.9896,15435.592,4651.9056,3125.4619,63.9341,1,NORMAL
NK-68,2026-01-09 01:00:00,4.9834,15371.55,4583.3002,3097.4527,63.1315,1,NORMAL
NK-68,2026-01-09 02:00:00,5.0298,15507.341,4604.5055,3053.9081,61.8458,1,NORMAL
NK-68,2026-01-09 03:00:00,4.9855,15502.7565,4606.9624,3095.147,65.1615,1,NORMAL
NK-68,2026-01-09 04:00:00,4.9844,15475.3538,4585.2279,3090.4221,63.8273,1,NORMAL
NK-68,2026-01-09 05:00:00,4.9813,15406.5643,4616.1854,3104.9369,64.8857,1,NORMAL
NK-68,2026-01-09 06:00:00,4.9855,15449.7909,4613.5773,3102.669,63.6187,1,NORMAL
NK-68,2026-01-09 07:00:00,4.9827,15208.04,4620.5701,3128.7126,63.7493,1,NORMAL
NK-68,2026-01-09 08:00:00,5.0066,15547.2115,4603.1447,3120.6992,62.8485,1,NORMAL
NK-68,2026-01-09 09:00:00,4.9855,15595.2652,4592.1452,3090.8757,63.6753,1,NORMAL
NK-68,2026-01-09 10:00:00,4.9865,16013.7862,4612.6701,3038.9396,63.3461,1,NORMAL
NK-68,2026-01-09 11:00:00,4.9813,15503.6373,4610.5156,3108.9059,63.3145,1,NORMAL
NK-68,2026-01-09 12:00:00,4.9875,17365.0441,4638.1089,3068.3096,73.2555,1,NORMAL
NK-68,2026-01-09 13:00:00,4.983,19645.7346,4429.8355,2974.8322,99.8427,1,NORMAL
NK-68,2026-01-09 14:00:00,5.0438,12539.1072,4175.2204,3151.2409,99.9226,-1,ANOMALÍA
NK-68,2026-01-09 15:00:00,5.1724,6881.8068,4006.6361,3335.9655,86.0891,-1,ANOMALÍA
NK-68,2026-01-09 16:00:00,5.1795,6360.1464,4014.1959,3374.2182,67.7619,-1,ANOMALÍA
NK-68,2026-01-09 17:00:00,5.1814,6291.3398,4002.327,3375.4656,73.3741,-1,ANOMALÍA
NK-68,2026-01-09 18:00:00,5.2047,5868.4548,3950.3153,3360.1569,100.0,-1,ANOMALÍA
NK-68,2026-01-09 19:00:00,5.1592,5016.7623,3980.5168,3444.1845,52.184,-1,ANOMALÍA
NK-68,2026-01-09 20:00:00,5.1407,4991.4805,3985.7709,3452.2735,56.2116,-1,ANOMALÍA
NK-68,2026-01-09 21:00:00,5.1116,5201.8286,3999.9078,3450.6859,71.2066,-1,ANOMALÍA
NK-68,2026-01-09 22:00:00,5.0913,5153.0354,4027.9926,3470.1903,56.4394,-1,ANOMALÍA
NK-68,2026-01-09 23:00:00,5.0847,4955.7452,3993.4064,3496.7253,99.8073,-1,ANOMALÍA
NK-68,2026-01-10 00:00:00,5.1013,6496.5221,4077.7741,3440.0266,99.5537,-1,ANOMALÍA
NK-68,2026-01-10 01:00:00,5.0848,6077.2243,4041.2601,3419.615,99.8894,-1,ANOMALÍA
NK-68,2026-01-10 02:00:00,5.0719,5784.938,4129.937,3424.1509,99.5259,-1,ANOMALÍA
NK-68,2026-01-10 03:00:00,5.0548,6620.87,4115.0819,3431.1816,99.757,-1,ANOMALÍA
NK-68,2026-01-10 04:00:00,5.0452,6795.5252,4130.9575,3433.7897,99.6089,-1,ANOMALÍA
NK-68,2026-01-10 05:00:00,5.0315,7526.243,4170.1931,3431.9753,99.8147,-1,ANOMALÍA
NK-68,2026-01-10 06:00:00,5.0329,7404.3045,4120.4872,3416.8179,99.7946,-1,ANOMALÍA
NK-68,2026-01-10 07:00:00,5.046,8006.086,4185.9175,3403.815,99.6324,-1,ANOMALÍA
NK-68,2026-01-10 08:00:00,5.0366,8136.5074,4159.7605,3416.4777,99.6148,-1,ANOMALÍA
NK-68,2026-01-10 09:00:00,5.0231,8242.7936,4163.2758,3402.1518,99.7162,-1,ANOMALÍA
NK-68,2026-01-10 10:00:00,5.0161,8492.162,4198.5802,3439.573,99.3826,-1,ANOMALÍA
NK-68,2026-01-10 11:00:00,5.0167,8607.228,4199.7898,3403.1346,99.5214,-1,ANOMALÍA
NK-68,2026-01-10 12:00:00,5.0181,9006.1513,4217.0262,3368.5105,99.2845,-1,ANOMALÍA
NK-68,2026-01-10 13:00:00,5.016,9255.1911,4243.6368,3367.3766,99.4845,-1,ANOMALÍA
NK-68,2026-01-10 14:00:00,5.0111,9620.2135,4253.5402,3346.965,99.3211,-1,ANOMALÍA
NK-68,2026-01-10 15:00:00,5.0189,10277.5418,4275.1613,3387.1833,99.4071,-1,ANOMALÍA
NK-68,2026-01-10 16:00:00,5.038,9858.4832,4288.2399,3389.5647,99.3594,-1,ANOMALÍA
NK-68,2026-01-10 18:00:00,5.0,10639.6642,4305.3251,3394.8188,99.205,-1,ANOMALÍA
NK-68,2026-01-10 19:00:00,4.9965,10988.6039,4344.8252,3333.9621,99.0832,1,NORMAL
NK-68,2026-01-10 20:00:00,5.0157,11140.886,4349.8525,3352.5593,98.7158,1,NORMAL
NK-68,2026-01-10 21:00:00,4.9917,12130.4682,4326.3414,3294.8778,98.9535,1,NORMAL
NK-68,2026-01-10 22:00:00,4.9889,11327.7861,4368.3741,3347.4186,99.1991,1,NORMAL
NK-68,2026-01-10 23:00:00,4.9973,12146.1618,4356.0516,3319.3716,98.9049,1,NORMAL
NK-68,2026-01-11 00:00:00,4.9868,12385.0036,4339.8735,3288.2251,98.8104,1,NORMAL
NK-68,2026-01-11 01:00:00,4.9913,11752.9849,4334.0525,3339.8588,99.2104,1,NORMAL
NK-68,2026-01-11 02:00:00,4.9938,12398.2363,4340.2515,3303.5716,99.0032,1,NORMAL
NK-68,2026-01-11 03:00:00,4.9879,12560.1598,4412.5235,3285.9194,98.5708,1,NORMAL
NK-68,2026-01-11 04:00:00,4.9879,12450.7336,4378.5799,3292.383,98.7809,1,NORMAL
NK-68,2026-01-11 05:00:00,4.9862,12898.8416,4358.1683,3302.362,98.7054,1,NORMAL
NK-68,2026-01-11 06:00:00,5.0202,12924.216,4374.4976,3301.6816,98.2302,1,NORMAL
NK-68,2026-01-11 07:00:00,4.9855,12917.2336,4410.0288,3252.6939,98.4291,1,NORMAL
NK-68,2026-01-11 16:00:00,4.9834,14032.76,4468.5419,3213.9119,98.7998,1,NORMAL
NK-68,2026-01-11 17:00:00,4.9917,14204.3981,4481.0156,3273.3322,98.4593,1,NORMAL
NK-68,2026-01-11 18:00:00,4.9834,15103.5863,4545.4254,3142.9251,98.2538,1,NORMAL
NK-68,2026-01-11 19:00:00,4.9917,13399.6473,4454.7074,3282.1772,98.2279,1,NORMAL
NK-68,2026-01-11 22:00:00,4.9855,15050.2812,4541.7211,3241.5053,96.3201,1,NORMAL
NK-68,2026-01-11 23:00:00,4.9855,15058.4685,4459.2433,3221.2828,94.8663,1,NORMAL
NK-68,2026-01-12 00:00:00,4.9848,14495.6039,4437.1686,3184.5798,94.0398,1,NORMAL
NK-68,2026-01-12 01:00:00,4.9824,14439.6468,4435.9968,3198.9435,92.5502,1,NORMAL
NK-68,2026-01-12 02:00:00,4.9834,14718.1724,4388.3321,3158.6496,92.8315,1,NORMAL
NK-68,2026-01-12 03:00:00,4.9875,14350.1964,4459.6213,3210.888,92.9653,1,NORMAL
